active_time	online_time	num_message	ave_message	ave_time_inter	median_time_inter	ave_message_reply	num_platform	num_short_time_inter	num_receiver_age	num_reply_message	num_reply_user	num_user_to	reply_percent	periodic_pvalue	cluster
20258	20258	1615	9.9079754601227	12.5514250309789	0	9.9079754601227	1	1451	1	1615	163	163	1	4.03046579829924e-05	4
20207	20207	1615	9.9079754601227	12.5198265179678	0	9.9079754601227	1	1453	1	1615	163	163	1	1.66319501067047e-05	4
19937	19937	1630	10	12.2387968078576	0	10	1	1466	1	1630	163	163	1	8.91363861055261e-07	4
20287	20287	1615	9.9079754601227	12.5693928128872	0	9.9079754601227	1	1452	1	1615	163	163	1	5.65778275269935e-05	4
20312	20312	1630	10	12.4689993861265	0	9.96932515337423	1	1467	1	1625	163	163	1	0.000188953551856663	4
20187	20187	1620	9.93865030674847	12.4688079061149	0	9.93865030674847	1	1457	1	1620	163	163	1	4.74454148459147e-05	4
20332	20332	1605	9.84662576687117	12.6758104738155	0	9.84662576687117	1	1441	1	1605	163	163	1	3.93319367075762e-08	4
20146	20146	1620	9.93865030674847	12.4434836318715	0	9.93865030674847	1	1457	1	1620	163	163	1	2.81945132233341e-05	4
20111	20111	1620	9.93865030674847	12.4218653489809	0	9.93865030674847	1	1456	1	1620	163	163	1	1.09982944777043e-05	4
20355	20355	1615	9.9079754601227	12.6115241635688	0	9.9079754601227	1	1453	1	1615	163	163	1	9.26037066807384e-05	4
20208	20208	1620	9.93865030674847	12.4817788758493	0	9.93865030674847	1	1456	1	1620	163	163	1	6.21164738935365e-05	4
20306	20306	1620	10	12.5423100679432	0	10	1	1458	1	1620	162	162	1	5.62216189559095e-06	4
20079	20079	1630	10	12.3259668508287	0	10	1	1467	1	1630	163	163	1	7.74639705546365e-05	4
20262	20262	1610	9.87730061349693	12.5929148539466	0	9.87730061349693	1	1450	1	1610	163	163	1	1.0282285014318e-05	4
20086	20086	1620	9.93865030674847	12.4064237183447	0	9.93865030674847	1	1458	1	1620	163	163	1	2.55757870259998e-06	4
20109	20109	1620	9.93865030674847	12.42063001853	0	9.93865030674847	1	1457	1	1620	163	163	1	1.6639670901597e-05	4
20092	20092	1625	9.96932515337423	12.371921182266	0	9.96932515337423	1	1461	1	1625	163	163	1	4.86199182906377e-05	4
19922	19922	1630	10	12.2295887047268	0	10	1	1466	1	1630	163	163	1	3.37791839644108e-06	4
20272	20272	1621	10.0061728395062	12.5135802469136	0	10	1	1459	1	1620	162	162	1	2.89052523549937e-06	4
20329	20329	1629	9.99386503067485	12.4871007371007	0	9.99386503067485	1	1465	1	1629	163	163	1	0.000200506808756495	4
19989	19989	1625	9.96932515337423	12.3084975369458	0	9.96932515337423	1	1463	1	1625	163	163	1	4.40484844155264e-08	4
20070	20070	1620	9.93865030674847	12.3965410747375	0	9.93865030674847	1	1458	1	1620	163	163	1	2.33489977130574e-06	4
20095	20095	1622	9.95092024539877	12.3966687230105	0	9.95092024539877	1	1458	1	1622	163	163	1	3.10878119323954e-05	4
20245	20245	1615	9.9079754601227	12.5433705080545	0	9.9079754601227	1	1451	1	1615	163	163	1	5.01089224570483e-05	4
20190	20190	1625	9.96932515337423	12.4322660098522	0	9.96932515337423	1	1461	1	1625	163	163	1	0.000102318718867678	4
20202	20202	1630	10	12.4014732965009	0	10	1	1466	1	1630	163	163	1	0.000148804700319083	4
20221	20221	1630	10	12.4131368937999	0	10	1	1466	1	1630	163	163	1	0.000159379411249994	4
20262	20262	1610	9.87730061349693	12.5929148539466	0	9.87730061349693	1	1449	1	1610	163	163	1	2.1143317621708e-05	4
20142	20142	1615	9.9079754601227	12.4795539033457	0	9.9079754601227	1	1453	1	1615	163	163	1	1.61932136666376e-06	4
20219	20219	1610	9.87730061349693	12.5661901802362	0	9.87730061349693	1	1446	1	1610	163	163	1	3.51550931032563e-07	4
20261	20261	1625	9.96932515337423	12.4759852216749	0	9.96932515337423	1	1462	1	1625	163	163	1	0.000140988530177633	4
19921	19921	1629	9.99386503067485	12.2364864864865	0	9.99386503067485	1	1465	1	1629	163	163	1	2.86169179863904e-06	4
20142	20142	1620	9.93865030674847	12.4410129709697	0	9.93865030674847	1	1457	1	1620	163	163	1	4.38261164237286e-05	4
20311	20311	1630	10	12.4683855125844	0	10	1	1467	1	1630	163	163	1	0.000207608393092196	4
20005	20005	1623	9.95705521472393	12.3335388409371	0	9.96932515337423	1	1461	1	1625	163	163	1	8.15946943566459e-07	4
20295	20295	1605	9.84662576687117	12.6527431421446	0	9.84662576687117	1	1445	1	1605	163	163	1	2.07466852697458e-06	4
20189	20189	1618	9.92638036809816	12.4854669140383	0	9.95705521472393	1	1454	1	1623	163	163	1	5.29943175298087e-05	4
20023	20023	1625	9.96932515337423	12.3294334975369	0	9.96932515337423	1	1462	1	1625	163	163	1	2.65045764171745e-05	4
20359	20359	1610	9.87730061349693	12.6532007458048	0	9.9079754601227	1	1446	1	1615	163	163	1	7.62240547397264e-05	4
20190	20190	1625	9.96932515337423	12.4322660098522	0	9.96932515337423	1	1461	1	1625	163	163	1	0.000113204707644421	4
20050	20050	1620	9.93865030674847	12.3841877702285	0	9.93865030674847	1	1457	1	1620	163	163	1	5.08017903178004e-06	4
20105	20105	1620	9.93865030674847	12.4181593576282	0	9.96932515337423	1	1458	1	1625	163	163	1	3.34625885336504e-05	4
19901	19901	1630	10	12.2166973603438	0	10	1	1466	1	1630	163	163	1	1.56912911308815e-05	4
20084	20084	1631	10.0061349693252	12.321472392638	0	10	1	1468	1	1630	163	163	1	0.000115991478747524	4
20095	20095	1623	9.95705521472393	12.3890258939581	0	9.95092024539877	1	1459	1	1622	163	163	1	5.83161349418937e-05	4
19993	19993	1625	9.96932515337423	12.310960591133	0	9.96932515337423	1	1461	1	1625	163	163	1	2.33367822940478e-05	4
20023	20023	1620	9.93865030674847	12.3675108091414	0	9.93865030674847	1	1458	1	1620	163	163	1	7.53283924126436e-09	4
20184	20184	1625	9.96932515337423	12.4285714285714	0	9.96932515337423	1	1461	1	1625	163	163	1	0.000121228200168577	4
20004	20004	1625	9.96932515337423	12.3177339901478	0	9.96932515337423	1	1462	1	1625	163	163	1	3.14987719809423e-05	4
20024	20024	1630	10	12.292203806016	0	10	1	1467	1	1630	163	163	1	8.11594325673681e-05	4
20068	20068	1625	9.96932515337423	12.3571428571429	0	10	1	1462	1	1630	163	163	1	6.42680183955413e-05	4
20027	20027	1630	10	12.2940454266421	0	10	1	1467	1	1630	163	163	1	8.3647861514935e-05	4
19980	19980	1634	10.0245398773006	12.2351500306185	0	10	1	1470	1	1630	163	163	1	9.19923004594203e-05	4
20101	20101	1615	9.9079754601227	12.4541511771995	0	9.9079754601227	1	1453	1	1615	163	163	1	2.735586444369e-06	4
20323	20323	1630	10	12.475751995089	0	9.93865030674847	1	1467	1	1620	163	163	1	0.000232600081667256	4
20253	20253	1625	9.96932515337423	12.4710591133005	0	9.94478527607362	1	1463	1	1621	163	163	1	0.000157753580423137	4
20185	20185	1630	10	12.3910374462861	0	10	1	1466	1	1630	163	163	1	0.000164327012567189	4
20105	20105	1615	9.9079754601227	12.4566294919455	0	9.9079754601227	1	1453	1	1615	163	163	1	5.93232983003844e-06	4
20166	20166	1630	10	12.3793738489871	0	10	1	1466	1	1630	163	163	1	0.000156329577300274	4
20232	20232	1620	9.93865030674847	12.49660284126	0	9.93865030674847	1	1457	1	1620	163	163	1	0.00011239495389781	4
20022	20022	1625	9.96932515337423	12.3288177339901	0	9.96932515337423	1	1463	1	1625	163	163	1	4.72766162895599e-05	4
20169	20169	1610	9.87730061349693	12.5351149782474	0	9.87730061349693	1	1449	1	1610	163	163	1	1.97583907002308e-06	4
19965	19965	1630	10	12.255985267035	0	9.96932515337423	1	1467	1	1625	163	163	1	5.84294191995349e-05	4
19885	19885	1630	10	12.206875383671	0	10	1	1467	1	1630	163	163	1	1.88618796282958e-05	4
20004	20004	1620	9.93865030674847	12.3557751698579	0	9.96932515337423	1	1458	1	1625	163	163	1	1.77603769691004e-07	4
19964	19964	1623	9.95705521472393	12.308261405672	0	9.98159509202454	1	1459	1	1627	163	163	1	3.93277397559011e-06	4
20162	20162	1622	9.95092024539877	12.4380012338063	0	9.94478527607362	1	1458	1	1621	163	163	1	9.49267604430926e-05	4
20266	20266	1630	10	12.4407612031921	0	10	1	1466	1	1630	163	163	1	0.00021065607527837	4
20006	20006	1630	10	12.2811540822591	0	10	1	1466	1	1630	163	163	1	8.05532881014148e-05	4
20271	20271	1615	9.9079754601227	12.5594795539033	0	9.9079754601227	1	1452	1	1615	163	163	1	9.38739812421652e-05	4
20082	20082	1615	9.9079754601227	12.4423791821561	0	9.93865030674847	1	1453	1	1620	163	163	1	2.52984440307635e-06	4
20243	20243	1605	9.84662576687117	12.6203241895262	0	9.86503067484663	1	1442	1	1608	163	163	1	3.40220365224742e-06	4
20004	20004	1625	9.96932515337423	12.3177339901478	0	9.96932515337423	1	1462	1	1625	163	163	1	4.32238880966329e-05	4
20298	20298	1620	9.93865030674847	12.5373687461396	0	9.93865030674847	1	1458	1	1620	163	163	1	0.000150313271594094	4
20294	20294	1623	9.95705521472393	12.5117139334155	0	9.95705521472393	1	1460	1	1623	163	163	1	0.000175512845277948	4
20078	20078	1630	10	12.3253529772867	0	10	1	1466	1	1630	163	163	1	0.000123838407876553	4
19900	19900	1630	10	12.2160834868017	0	10	1	1466	1	1630	163	163	1	3.46870446336078e-05	4
19909	19909	1625	9.96932515337423	12.259236453202	0	9.96932515337423	1	1461	1	1625	163	163	1	6.31069270506934e-07	4
20260	20260	1630	10	12.4370779619398	0	10	1	1466	1	1630	163	163	1	0.000216379495720398	4
20008	20008	1620	9.93865030674847	12.3582458307597	0	9.93865030674847	1	1458	1	1620	163	163	1	1.16220384466237e-05	4
20306	20306	1630	10	12.4653161448742	0	10	1	1466	1	1630	163	163	1	0.000240791919791317	4
20193	20193	1625	9.96932515337423	12.4341133004926	0	9.96932515337423	1	1462	1	1625	163	163	1	0.000145005141196641	4
20225	20225	1620	9.93865030674847	12.4922791846819	0	9.9079754601227	1	1460	1	1615	163	163	1	0.000121333099897258	4
20292	20292	1620	9.93865030674847	12.5336627547869	0	9.93865030674847	1	1458	1	1620	163	163	1	0.00015637658570955	4
20380	20380	1610	9.87730061349693	12.6662523306401	0	9.87730061349693	1	1446	1	1610	163	163	1	0.000121676895505463	4
19898	19898	1625	9.96932515337423	12.2524630541872	0	9.96932515337423	1	1462	1	1625	163	163	1	1.9469537917427e-06	4
20363	20363	1630	10	12.500306936771	0	10	1	1466	1	1630	163	163	1	0.000275351471135998	4
20131	20131	1610	9.87730061349693	12.5114978247359	0	9.84662576687117	1	1447	1	1605	163	163	1	6.74758153906829e-07	4
20071	20071	1630	10	12.3210558624923	0	10	1	1466	1	1630	163	163	1	0.000130007118861464	4
20181	20181	1630	10	12.3885819521179	0	10	1	1467	1	1630	163	163	1	0.000186441103935842	4
20340	20340	1605	9.84662576687117	12.6807980049875	0	9.8159509202454	1	1441	1	1600	163	163	1	6.7225121065051e-05	4
19972	19972	1620	9.93865030674847	12.3360098826436	0	9.93865030674847	1	1459	1	1620	163	163	1	5.84981554963004e-06	4
20278	20278	1630	10	12.4481276856967	0	10	1	1466	1	1630	163	163	1	0.000238713314362871	4
19902	19902	1625	9.96932515337423	12.2549261083744	0	9.96932515337423	1	1463	1	1625	163	163	1	1.18666433746029e-05	4
20306	20306	1635	10.0306748466258	12.4271725826193	0	10	1	1472	1	1630	163	163	1	0.000294554214151699	4
19926	19926	1622	9.95092024539877	12.2924120913017	0	9.96932515337423	1	1459	1	1625	163	163	1	9.7493083917044e-07	4
19800	19800	1630	10	12.1546961325967	0	10	1	1466	1	1630	163	163	1	1.33597320850498e-06	4
20301	20301	1625	9.96932515337423	12.5006157635468	0	9.93865030674847	1	1462	1	1620	163	163	1	0.000213662448481755	4
20298	20298	1625	9.96932515337423	12.4987684729064	0	9.96932515337423	1	1461	1	1625	163	163	1	0.000212548219446718	4
20063	20063	1614	9.90184049079755	12.4383137011779	0	9.9079754601227	1	1454	1	1615	163	163	1	7.8889139654148e-06	4
19953	19953	1620	9.93865030674847	12.3242742433601	0	9.93865030674847	1	1458	1	1620	163	163	1	6.44891478551735e-07	4
20167	20167	1625	9.96932515337423	12.4181034482759	0	9.96932515337423	1	1462	1	1625	163	163	1	0.000149612765305007	4
20023	20023	1615	9.9079754601227	12.405824039653	0	9.9079754601227	1	1453	1	1615	163	163	1	2.56567512990635e-06	4
20101	20101	1630	10	12.3394720687538	0	10	1	1466	1	1630	163	163	1	0.000161920162051077	4
20101	20101	1627	9.98159509202454	12.3622386223862	0	9.95092024539877	1	1464	1	1622	163	163	1	0.000138195245316997	4
19777	19777	1630	10	12.1405770411295	0	10	1	1466	1	1630	163	163	1	1.20512456236455e-07	4
19865	19865	1625	9.96932515337423	12.2321428571429	0	9.96932515337423	1	1462	1	1625	163	163	1	5.44391912815634e-06	4
19943	19943	1630	10	12.2424800491099	0	10	1	1466	1	1630	163	163	1	8.43892289886794e-05	4
20287	20287	1630	10	12.4536525475752	0	10	1	1466	1	1630	163	163	1	0.000257948311844225	4
20063	20063	1615	9.9079754601227	12.4306071871128	0	9.93865030674847	1	1453	1	1620	163	163	1	2.76374036324301e-05	4
20381	20381	1605	9.90740740740741	12.7063591022444	0	9.90740740740741	1	1446	1	1605	162	162	1	2.23125974252447e-07	4
20062	20062	1615	9.9079754601227	12.4299876084263	0	9.93251533742331	1	1451	1	1619	163	163	1	2.74240607234244e-05	4
19959	19959	1630	10	12.2523020257827	0	10	1	1467	1	1630	163	163	1	9.52558662256076e-05	4
19815	19815	1627	9.98159509202454	12.1863468634686	0	9.98159509202454	1	1463	1	1627	163	163	1	3.14359116515561e-08	4
20204	20204	1610	9.87730061349693	12.5568676196395	0	9.87730061349693	1	1450	1	1610	163	163	1	6.02358811563342e-05	4
20307	20307	1630	10	12.4659300184162	0	10	1	1467	1	1630	163	163	1	0.000272124334083523	4
20340	20340	1610	9.87730061349693	12.6413921690491	0	9.87730061349693	1	1450	1	1610	163	163	1	0.000133778500861603	4
20348	20348	1631	10.0061349693252	12.4834355828221	0	10	1	1468	1	1630	163	163	1	0.000308552803986228	4
20272	20272	1630	10	12.4444444444444	0	10	1	1466	1	1630	163	163	1	0.000262297312373483	4
19930	19930	1625	9.96932515337423	12.2721674876847	0	9.96932515337423	1	1461	1	1625	163	163	1	5.07655887745928e-05	4
19907	19907	1620	9.93865030674847	12.2958616429895	0	9.9079754601227	1	1456	1	1615	163	163	1	7.13978517308256e-07	4
20242	20242	1605	9.84662576687117	12.6197007481297	0	9.84662576687117	1	1442	1	1605	163	163	1	4.89154862848284e-05	4
19868	19868	1625	9.96932515337423	12.2339901477833	0	9.96932515337423	1	1461	1	1625	163	163	1	2.21352517105755e-05	4
20229	20229	1630	10	12.4180478821363	0	10	1	1466	1	1630	163	163	1	0.000243696441564856	4
19683	19683	1634	10.0245398773006	12.053276178812	0	9.99386503067485	1	1470	1	1629	163	163	1	3.44605462165859e-07	4
20235	20235	1620	9.93865030674847	12.4984558369364	0	9.93865030674847	1	1457	1	1620	163	163	1	0.000168526393944157	4
19818	19818	1625	9.96932515337423	12.2032019704434	0	9.96932515337423	1	1462	1	1625	163	163	1	1.32882654757527e-06	4
19956	19956	1616	9.91411042944785	12.3566563467492	0	9.9079754601227	1	1454	1	1615	163	163	1	1.13113797917119e-06	4
20385	20385	1625	9.96932515337423	12.5523399014778	0	10	1	1461	1	1630	163	163	1	0.000288396837027083	4
19812	19812	1625	9.96932515337423	12.1995073891626	0	9.96932515337423	1	1461	1	1625	163	163	1	2.07449966904694e-06	4
20059	20059	1610	9.87730061349693	12.466749533872	0	9.87730061349693	1	1446	1	1610	163	163	1	7.19311260244382e-06	4
19837	19837	1626	9.97546012269939	12.2073846153846	0	9.97546012269939	1	1462	1	1626	163	163	1	2.4336675647163e-05	4
20211	20211	1630	10	12.4069981583794	0	10	1	1467	1	1630	163	163	1	0.000247880255044741	4
20366	20366	1610	9.87730061349693	12.6575512740833	0	9.87730061349693	1	1446	1	1610	163	163	1	0.000166487212382882	4
19943	19943	1620	9.93865030674847	12.3180975911056	0	9.93865030674847	1	1458	1	1620	163	163	1	3.51839486522065e-05	4
20396	20396	1625	9.96932515337423	12.5591133004926	0	9.96932515337423	1	1462	1	1625	163	163	1	0.000304948901155955	4
19717	19717	1630	10	12.1037446286065	0	10	1	1466	1	1630	163	163	1	2.85322955295708e-06	4
20305	20305	1605	9.84662576687117	12.6589775561097	0	9.84662576687117	1	1442	1	1605	163	163	1	9.90278754244844e-05	4
19867	19867	1620	9.93865030674847	12.2711550339716	0	9.93865030674847	1	1456	1	1620	163	163	1	1.78639423809024e-07	4
19929	19929	1627	9.98159509202454	12.2564575645756	0	9.98159509202454	1	1463	1	1627	163	163	1	8.66588918435607e-05	4
19980	19980	1630	10	12.2651933701657	0	10	1	1466	1	1630	163	163	1	0.000136366042514879	4
20172	20172	1616	9.91411042944785	12.4904024767802	0	9.9079754601227	1	1452	1	1615	163	163	1	0.000122986776016965	4
20060	20060	1620	9.93865030674847	12.390364422483	0	9.93865030674847	1	1456	1	1620	163	163	1	9.95054643926352e-05	4
20325	20325	1630	10	12.4769797421731	0	10	1	1467	1	1630	163	163	1	0.0003130622966796	4
20359	20359	1625	9.96932515337423	12.5363300492611	0	9.96932515337423	1	1462	1	1625	163	163	1	0.000290217772554113	4
19883	19883	1620	9.93865030674847	12.2810376775788	0	9.96932515337423	1	1457	1	1625	163	163	1	1.18774303127234e-05	4
20203	20203	1615	9.96913580246914	12.5173482032218	0	9.96913580246914	1	1452	1	1615	162	162	1	2.71145297379149e-05	4
19964	19964	1624	9.96319018404908	12.3006777572397	0	9.96319018404908	1	1460	1	1624	163	163	1	8.46356305027607e-05	4
20206	20206	1610	9.87730061349693	12.5581106277191	0	9.87730061349693	1	1447	1	1610	163	163	1	9.52637327735761e-05	4
19722	19722	1629	9.99386503067485	12.1142506142506	0	9.96932515337423	1	1466	1	1625	163	163	1	3.40009939581165e-06	4
20025	20025	1610	9.87730061349693	12.4456183965196	0	9.87730061349693	1	1446	1	1610	163	163	1	5.97383740064128e-06	4
20353	20353	1615	9.9079754601227	12.6102850061958	0	9.9079754601227	1	1454	1	1615	163	163	1	0.000209647014045244	4
20354	20354	1590	9.75460122699386	12.8093140339836	0	9.75460122699386	1	1427	1	1590	163	163	1	9.23740496117098e-06	4
20209	20209	1630	10	12.4057704112953	0	10	1	1466	1	1630	163	163	1	0.000259639354175722	4
19845	19845	1620	9.93865030674847	12.2575663990117	0	9.93865030674847	1	1457	1	1620	163	163	1	4.92287142495051e-07	4
20184	20184	1600	9.8159509202454	12.6228893058161	0	9.8282208588957	1	1440	1	1602	163	163	1	1.15204443740247e-05	4
20378	20378	1605	9.90740740740741	12.7044887780549	0	9.89506172839506	1	1442	1	1603	162	162	1	4.30249428248208e-05	4
20350	20350	1615	9.9079754601227	12.6084262701363	0	9.9079754601227	1	1452	1	1615	163	163	1	0.000216740550489147	4
20329	20329	1615	9.96913580246914	12.59541511772	0	9.96913580246914	1	1453	1	1615	162	162	1	0.000101935418267751	4
19822	19822	1625	9.96932515337423	12.2056650246305	0	9.96932515337423	1	1463	1	1625	163	163	1	3.88237233410749e-05	4
19884	19884	1620	9.93865030674847	12.2816553428042	0	9.93865030674847	1	1456	1	1620	163	163	1	3.0921227097469e-05	4
20192	20192	1630	10	12.3953345610804	0	10	1	1466	1	1630	163	163	1	0.000266866290705603	4
20029	20029	1620	10	12.3712168004941	0	10	1	1457	1	1620	162	162	1	5.95773302469738e-07	4
20302	20302	1625	9.96932515337423	12.5012315270936	0	10	1	1462	1	1630	163	163	1	0.000284490282346117	4
19689	19689	1630	10	12.0865561694291	0	10	1	1466	1	1630	163	163	1	1.45893078080661e-05	4
19655	19655	1630	10	12.0656844689994	0	10.0306748466258	1	1466	1	1635	163	163	1	2.11324865317941e-06	4
20300	20300	1615	9.96913580246914	12.5774473358116	0	9.96913580246914	1	1453	1	1615	162	162	1	0.000104930080320531	4
20310	20310	1615	9.9079754601227	12.5836431226766	0	9.9079754601227	1	1453	1	1615	163	163	1	0.00021722979910288	4
20263	20263	1615	9.9079754601227	12.5545229244114	0	9.93865030674847	1	1454	1	1620	163	163	1	0.000194513248736206	4
19856	19856	1630	10	12.1890730509515	0	10	1	1466	1	1630	163	163	1	0.00011086524670012	4
19856	19856	1620	9.93865030674847	12.2643607164917	0	9.93865030674847	1	1457	1	1620	163	163	1	3.19739657993479e-05	4
20325	20325	1590	9.75460122699386	12.7910635619887	0	9.79754601226994	1	1426	1	1597	163	163	1	2.65217878490098e-05	4
20188	20188	1595	9.78527607361963	12.6649937264743	0	9.78527607361963	1	1432	1	1595	163	163	1	1.13327169759536e-07	4
19922	19922	1611	9.88343558282209	12.3739130434783	0	9.88343558282209	1	1447	1	1611	163	163	1	2.06574751748789e-08	4
19781	19781	1620	9.93865030674847	12.2180358245831	0	9.93865030674847	1	1458	1	1620	163	163	1	1.26490313356875e-06	4
19972	19972	1618	9.92638036809816	12.3512677798392	0	9.90184049079755	1	1454	1	1614	163	163	1	8.29519852959537e-05	4
20284	20284	1620	9.93865030674847	12.5287214329833	0	9.93865030674847	1	1458	1	1620	163	163	1	0.000257932738183309	4
20069	20069	1615	9.96913580246914	12.4343246592317	0	9.96913580246914	1	1453	1	1615	162	162	1	6.29719933864514e-06	4
19860	19860	1630	10	12.1915285451197	0	10	1	1467	1	1630	163	163	1	0.000126175622422786	4
20191	20191	1630	10	12.3947206875384	0	10	1	1466	1	1630	163	163	1	0.00029641181150919	4
20226	20226	1630	10	12.4162062615101	0	10	1	1467	1	1630	163	163	1	0.000314692848305542	4
19900	19900	1620	9.93865030674847	12.2915379864114	0	9.93865030674847	1	1456	1	1620	163	163	1	7.02125833711431e-05	4
20144	20144	1615	9.9079754601227	12.4807930607187	0	9.9079754601227	1	1455	1	1615	163	163	1	0.000155072707556658	4
20097	20097	1606	9.85276073619632	12.5214953271028	0	9.85276073619632	1	1443	1	1606	163	163	1	5.99522530323471e-05	4
20127	20127	1620	9.93865030674847	12.431747992588	0	9.93865030674847	1	1458	1	1620	163	163	1	0.00019187208037974	4
20315	20315	1630	10	12.4708410067526	0	10	1	1467	1	1630	163	163	1	0.000371679409478354	4
20184	20184	1625	9.96932515337423	12.4285714285714	0	9.96932515337423	1	1462	1	1625	163	163	1	0.000266178465173406	4
19641	19641	1626	9.97546012269939	12.0867692307692	0	9.97546012269939	1	1462	1	1626	163	163	1	2.93470517753747e-06	4
20299	20299	1620	9.93865030674847	12.537986411365	0	9.93865030674847	1	1456	1	1620	163	163	1	0.000288565392685736	4
19883	19883	1610	9.87730061349693	12.3573648228713	0	9.87730061349693	1	1446	1	1610	163	163	1	4.13858085357433e-07	4
19736	19736	1620	9.93865030674847	12.1902408894379	0	9.96932515337423	1	1458	1	1625	163	163	1	7.05992632155095e-06	4
20284	20284	1630	10	12.451810926949	0	10	1	1466	1	1630	163	163	1	0.000366963934725018	4
20290	20290	1620	9.93865030674847	12.532427424336	0	9.93865030674847	1	1456	1	1620	163	163	1	0.0002922743499012	4
20085	20085	1610	9.93827160493827	12.4829086389062	0	9.93827160493827	1	1448	1	1610	162	162	1	3.36622022067967e-06	4
19896	19896	1614	9.90184049079755	12.3347799132052	0	9.9079754601227	1	1453	1	1615	163	163	1	4.60439249471145e-05	4
20086	20086	1615	9.9079754601227	12.4448574969021	0	9.9079754601227	1	1454	1	1615	163	163	1	0.00015043290526906	4
20063	20063	1623	9.95705521472393	12.3692971639951	0	9.95705521472393	1	1460	1	1623	163	163	1	0.000203892797781768	4
19779	19779	1615	9.9079754601227	12.2546468401487	0	9.9079754601227	1	1453	1	1615	163	163	1	1.41918378937511e-06	4
20312	20312	1614	9.90184049079755	12.5926844389337	0	9.9079754601227	1	1452	1	1615	163	163	1	0.000263801075572223	4
19843	19843	1610	9.87730061349693	12.3325046612803	0	9.87730061349693	1	1450	1	1610	163	163	1	8.96364166114161e-07	4
19658	19658	1630	10	12.0675260896255	0	10	1	1466	1	1630	163	163	1	6.59579317913161e-05	4
20289	20289	1595	9.84567901234568	12.728356336261	0	9.84567901234568	1	1437	1	1595	162	162	1	5.28376928099483e-07	4
20163	20163	1615	9.96913580246914	12.4925650557621	0	9.96913580246914	1	1453	1	1615	162	162	1	0.000100494914750615	4
19545	19545	1630	10	11.9981583793738	0	10	1	1466	1	1630	163	163	1	1.28525552681724e-05	4
20030	20030	1620	9.93865030674847	12.3718344657196	0	9.93865030674847	1	1457	1	1620	163	163	1	0.000181713503860093	4
19967	19967	1620	9.93865030674847	12.3329215565164	0	9.93865030674847	1	1458	1	1620	163	163	1	0.000154377019362717	4
20024	20024	1635	10.0306748466258	12.2545899632803	0	10	1	1471	1	1630	163	163	1	0.000306370999434757	4
20205	20205	1615	9.9079754601227	12.5185873605948	0	9.87730061349693	1	1451	1	1610	163	163	1	0.00023817669590942	4
20242	20242	1600	9.8159509202454	12.6591619762351	0	10.0613496932515	1	1437	1	1640	163	163	1	0.000139335184679124	4
19502	19502	1630	10	11.9717618170657	0	10	1	1466	1	1630	163	163	1	5.04092510922316e-06	4
20265	20265	1615	9.9079754601227	12.5557620817844	0	9.9079754601227	1	1454	1	1615	163	163	1	0.000277080877433167	4
19904	19904	1618	9.92638036809816	12.3092145949289	0	9.92638036809816	1	1454	1	1618	163	163	1	0.000130631008528836	4
19771	19771	1615	9.9079754601227	12.2496902106568	0	9.9079754601227	1	1453	1	1615	163	163	1	4.18057606501598e-05	4
20244	20244	1629	9.99386503067485	12.4348894348894	0	9.99386503067485	1	1465	1	1629	163	163	1	0.000395378894829435	4
20347	20347	1620	9.93865030674847	12.5676343421865	0	9.93865030674847	1	1457	1	1620	163	163	1	0.00037489213047559	4
20198	20198	1620	9.93865030674847	12.4756022235948	0	9.93865030674847	1	1457	1	1620	163	163	1	0.000299510598668062	4
19844	19844	1615	9.9079754601227	12.2949194547708	0	9.9079754601227	1	1453	1	1615	163	163	1	8.69617873909823e-05	4
20169	20169	1630	10	12.3812154696133	0	9.99386503067485	1	1466	1	1629	163	163	1	0.00037389791953224	4
19922	19922	1626	9.97546012269939	12.2596923076923	0	10	1	1462	1	1630	163	163	1	0.000215756700339464	4
20061	20061	1610	9.93827160493827	12.4679925419515	0	9.93827160493827	1	1449	1	1610	162	162	1	5.56556671571506e-05	4
20224	20224	1612	9.88957055214724	12.5536933581626	0	9.87730061349693	1	1453	1	1610	163	163	1	0.000260681655427142	4
20289	20289	1610	9.87730061349693	12.6096954630205	0	9.87730061349693	1	1448	1	1610	163	163	1	0.000278519167781877	4
20311	20311	1630	10	12.4683855125844	0	10	1	1467	1	1630	163	163	1	0.000454990338447536	4
20351	20351	1630	10	12.4929404542664	0	10	1	1467	1	1630	163	163	1	0.000476904467873518	4
19868	19868	1633	10.0184049079755	12.1740196078431	0	9.98773006134969	1	1469	1	1628	163	163	1	0.000257090233516388	4
20032	20032	1630	10	12.2971147943524	0	10	1	1466	1	1630	163	163	1	0.000317627387231179	4
20312	20312	1624	9.96319018404908	12.5150955021565	0	9.99386503067485	1	1460	1	1629	163	163	1	0.000415226628817877	4
20389	20389	1615	9.9079754601227	12.6325898389095	0	9.9079754601227	1	1452	1	1615	163	163	1	0.000382544758592784	4
20188	20188	1595	9.84567901234568	12.6649937264743	0	9.84567901234568	1	1436	1	1595	162	162	1	1.82787722751154e-05	4
19390	19390	1630	10	11.903007980356	0	10	1	1466	1	1630	163	163	1	1.63690478605094e-06	4
20202	20202	1595	9.78527607361963	12.6737766624843	0	9.78527607361963	1	1433	1	1595	163	163	1	0.000134634850681659	4
