active_time	online_time	num_message	ave_message	ave_time_inter	median_time_inter	ave_message_reply	ratio_male_contact	most_used_platform	num_platform	num_short_time_inter	num_receiver_age	num_reply_message	num_reply_user	num_user_to	reply_percent	periodic_pvalue	userid_from	bot
3464	3464	37	6.16666666666667	96.2222222222222	32	6.75	1	7	1	6	1	27	4	6	0.666666666666667	0.763160290038048	141582	0
23962	23962	333	7.4	72.1746987951807	52	21.3333333333333	1	3	1	32	3	320	15	45	0.333333333333333	0.691240425337636	136470	0
4	4	3	3	2	2	NA	1	3	1	2	1	0	0	1	0	1	8642	0
3918	3918	34	34	118.727272727273	69	27	1	4	1	3	1	27	1	1	1	0.662366475907882	9504	0
3051	3051	94	9.4	32.8064516129032	23	8.8	1	3	1	15	3	44	5	10	0.5	0.680068153376288	32383	0
2821	19311	36	5.14285714285714	551.742857142857	46	5.83333333333333	1	3	1	7	2	35	6	7	0.857142857142857	1	51896	0
0	21596	2	1	21596	21596	NA	1	3	1	0	1	0	0	2	0	1	74544	0
649	21963	10	5	2440.33333333333	80	3	1	3	2	1	2	3	1	2	0.5	0.995876685432286	45744	0
10785	10785	162	5.0625	66.9875776397515	44	12.625	1	10	1	7	4	101	8	32	0.25	0.987296416330712	79179	0
24035	24035	98	4.66666666666667	247.783505154639	48	5.66666666666667	1	3	1	13	3	34	6	21	0.285714285714286	0.941097621782743	46885	0
1812	1812	17	17	113.25	98	10	1	1	1	2	1	10	1	1	1	0.773388429028907	141502	0
0	13309	2	2	13309	13309	1	1	3	1	0	1	1	1	1	1	1	40317	0
1337	19417	5	1	4854.25	619	NA	1	1	1	0	2	0	0	5	0	1	17972	0
6925	6925	93	2.73529411764706	75.2717391304348	11.5	2.8	1	3	1	42	5	14	5	34	0.147058823529412	0.989777470776202	52023	0
22086	22086	31	6.2	736.2	117.5	5	0.4	4	1	2	2	25	5	5	1	0.452851458197087	37343	0
4771	4771	7	1.16666666666667	795.166666666667	930.5	1	1	1	1	0	4	2	2	6	0.333333333333333	0.835801256981584	20339	0
2232	2232	68	9.71428571428571	33.3134328358209	21	10.25	1	4	1	13	3	41	4	7	0.571428571428571	0.452915636922203	59260	0
9734	19348	47	1.38235294117647	420.608695652174	109	1.77777777777778	0.0588235294117647	1	2	4	5	16	9	34	0.264705882352941	0.999999997902369	19384	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	98734	0
2186	10044	41	5.85714285714286	251.1	15.5	25	1	9	1	10	3	25	1	7	0.142857142857143	0.999999999880203	108837	0
1038	1038	21	10.5	51.9	29.5	18.5	1	3	1	0	2	37	2	2	1	0.403071864291471	51173	0
13	18240	3	1.5	9120	9120	2	1	3	2	0	2	4	2	2	1	1	37240	0
19240	19240	235	3.35714285714286	82.2222222222222	29	7.95652173913043	0.0151515151515152	3	1	31	3	183	23	70	0.328571428571429	0.9996253676425	128499	0
20370	20370	42	14	496.829268292683	231	38	1	1	2	0	2	38	1	3	0.333333333333333	0.0855891626789931	12297	0
7	7	2	2	7	7	NA	1	3	1	1	1	0	0	1	0	1	119180	0
448	448	10	10	49.7777777777778	32	12	1	3	1	0	1	12	1	1	1	0.951666131436569	77450	0
2930	19285	23	2.875	876.590909090909	51	3.125	0.875	3	1	2	3	25	8	8	1	0.978105102477034	58819	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	122539	0
4723	4723	164	10.25	28.9754601226994	21	12.5	1	3	1	30	3	150	12	16	0.75	0.252840905949841	121477	0
13621	13621	104	4.72727272727273	132.242718446602	49	11	0.0952380952380952	1	2	18	5	44	4	22	0.181818181818182	0.862105647547669	30459	0
5587	5587	68	13.6	83.3880597014925	51	14	0.4	7	1	1	3	70	5	5	1	0.999999999617735	139135	0
6905	6905	8	4	986.428571428571	597	7	1	1	1	2	1	7	1	2	0.5	0.894031574578629	15565	0
6385	16504	18	18	970.823529411765	60	18	1	3	1	3	1	18	1	1	1	0.883787586125476	68667	0
NA	0	1	1	NA	NA	NA	NA	3	1	NA	0	0	0	1	0	1	8715	0
11217	11217	61	7.625	186.95	45.5	8.5	0.857142857142857	1	1	3	4	51	6	8	0.75	0.987466417408472	51866	0
5436	5436	107	10.7	51.2830188679245	26.5	12.25	1	4	1	11	4	49	4	10	0.4	0.997619302092781	879	0
270	270	3	1.5	135	135	2	1	1	1	0	1	2	1	2	0.5	1	29492	0
19305	19305	91	1.89583333333333	214.5	81	2.04255319148936	0.895833333333333	1	1	5	7	96	47	48	0.979166666666667	0.965380691413364	127881	0
4994	4994	52	6.5	97.921568627451	14	4.25	1	4	1	20	3	17	4	8	0.5	0.999999999989837	55228	0
15897	23572	140	17.5	169.58273381295	36	25	1	9	1	3	3	100	4	8	0.5	0.97324896316802	34403	0
1790	1790	49	49	37.2916666666667	38.5	55	1	1	1	2	1	55	1	1	1	0.946472725469495	22266	0
6243	19321	7	7	3220.16666666667	124	5	1	9	1	0	1	5	1	1	1	0.774612657559206	107592	0
4862	4862	89	4.23809523809524	55.25	29.5	6.1	1	3	1	13	4	61	10	21	0.476190476190476	0.938016223928079	4908	0
449	9805	4	2	3268.33333333333	391	1.5	1	1	1	0	1	3	2	2	1	1	1204	0
15397	24021	31	10.3333333333333	800.7	74	13.3333333333333	1	1	2	0	1	40	3	3	1	0.884496256789493	55764	0
4367	4367	6	1.2	873.4	153	1	1	3	1	1	2	3	3	5	0.6	1	141578	0
NA	0	1	1	NA	NA	NA	NA	4	1	NA	0	0	0	1	0	1	51477	0
NA	0	1	1	NA	NA	1	1	1	1	NA	1	1	1	1	1	1	30143	0
21864	21864	38	2.71428571428571	590.918918918919	107	7.33333333333333	1	3	1	3	2	22	3	14	0.214285714285714	0.569193909014907	34471	0
11685	24010	121	15.125	200.083333333333	38.5	15.1428571428571	0.5	1	1	17	4	106	7	8	0.875	1	52960	0
4	4	2	2	4	4	NA	1	3	1	1	1	0	0	1	0	1	10826	0
12545	12545	15	3	896.071428571429	69	9	1	3	1	1	4	18	2	5	0.4	0.275528928264909	67573	0
3387	24041	145	14.5	166.951388888889	15	17.6	1	7	2	53	4	176	10	10	1	1	102054	0
706	706	15	5	50.4285714285714	46.5	5.33333333333333	1	3	1	1	2	16	3	3	1	0.00604679039236344	107182	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	74979	0
544	15459	24	2.18181818181818	672.130434782609	13	3	1	4	1	11	2	6	2	11	0.181818181818182	0.999756738688691	67027	0
23233	23233	99	2.475	237.071428571429	54.5	3.78260869565217	0.405405405405405	9	1	1	6	87	23	40	0.575	0.767374083858987	128909	0
7549	24045	72	12	338.661971830986	31	12.8	1	10	1	4	3	64	5	6	0.833333333333333	0.999999999999941	123957	0
2948	2948	73	12.1666666666667	40.9444444444444	23.5	16.3333333333333	0.833333333333333	3	1	8	4	98	6	6	1	0.99999708835151	114708	0
12113	12113	210	13.125	57.9569377990431	23	15.6153846153846	0.3125	7	1	28	4	203	13	16	0.8125	0.999850664660947	116219	0
1972	22650	9	2.25	2831.25	141.5	3	1	1	2	0	2	12	4	4	1	0.992511869279499	63980	0
1439	14851	8	1.33333333333333	2121.57142857143	200	NA	1	3	1	0	2	0	0	6	0	0.988770678214364	65536	0
356	356	3	1	178	178	1	1	4	1	0	2	2	2	3	0.666666666666667	1	14767	0
3724	17158	40	13.3333333333333	439.948717948718	80	12.6666666666667	0.666666666666667	3	1	1	2	38	3	3	1	0.999999999999999	34950	0
3791	19274	11	2.75	1927.4	387	3.66666666666667	1	1	2	1	3	11	3	4	0.75	0.997177254169165	47517	0
13724	13724	153	5.1	90.2894736842105	36	12.375	1	3	1	22	4	99	8	30	0.266666666666667	0.89981796155882	27036	0
15140	23724	17	1.21428571428571	1482.75	264	2.07142857142857	0.928571428571429	1	2	0	5	29	14	14	1	0.9977707913056	90109	0
4437	4437	168	2.02409638554217	26.5688622754491	13	5	1	1	1	71	5	65	13	83	0.156626506024096	0.890469086309645	16827	0
4541	4541	102	5.66666666666667	44.960396039604	34	8.5	1	4	1	4	5	68	8	18	0.444444444444444	0.794009543909231	85620	0
16795	16795	138	34.5	122.591240875912	74	37.25	0.5	3	1	4	2	149	4	4	1	0.896806842385134	51121	0
24021	24021	117	6.5	207.077586206897	32.5	16.75	0.1875	3	1	11	6	67	4	18	0.222222222222222	0.956702912406733	125834	0
4570	4570	3	3	2285	2285	4	1	3	1	0	1	4	1	1	1	1	22191	0
0	19346	2	2	19346	19346	1	1	3	1	0	1	1	1	1	1	1	85213	0
206	206	2	1	206	206	NA	1	3	1	0	1	0	0	2	0	1	98803	0
1930	23667	6	1.2	4733.4	35	1	0.333333333333333	3	1	0	3	2	2	5	0.4	1	50216	0
NA	0	1	1	NA	NA	NA	1	9	1	NA	1	0	0	1	0	1	99868	0
7082	7082	25	1.92307692307692	295.083333333333	49	3.66666666666667	1	1	1	8	4	11	3	13	0.230769230769231	0.893803822520332	110150	0
605	21785	5	1.66666666666667	5446.25	258.5	2	0.333333333333333	3	1	0	1	4	2	3	0.666666666666667	1	107832	0
9993	9993	115	6.76470588235294	87.6578947368421	24	7.47058823529412	0.882352941176471	4	1	18	7	127	17	17	1	0.999999999999877	37006	0
322	12030	5	1.66666666666667	3007.5	139.5	3	1	1	2	0	3	9	3	3	1	1	21329	0
46	46	2	2	46	46	2	1	4	1	0	1	2	1	1	1	1	35498	0
560	560	4	2	186.666666666667	139	3	1	3	1	1	1	3	1	2	0.5	1	72577	0
6935	6935	3	1.5	3467.5	3467.5	NA	1	3	1	0	2	0	0	2	0	1	34177	0
3785	13207	6	1	2641.4	53	NA	0.5	3	1	1	3	0	0	6	0	0.407417034945141	75526	0
1757	1757	40	5	45.0512820512821	19	6.25	1	9	1	10	5	25	4	8	0.5	0.195532347641072	43224	0
1995	23594	48	4	502	24	7	1	1	1	7	4	28	4	12	0.333333333333333	0.999921870707119	39159	0
15299	15299	5	5	3824.75	3148	3	1	3	1	0	1	3	1	1	1	1	4255	0
NA	0	1	1	NA	NA	1	1	4	1	NA	1	1	1	1	1	1	12588	0
1075	1075	18	2.57142857142857	63.2352941176471	19	4	0.857142857142857	9	1	4	4	28	7	7	1	0.142933469633335	86059	0
2348	20001	9	1	2500.125	168	1	1	7	1	1	3	1	1	9	0.111111111111111	0.962278372112064	139467	0
6	6	2	2	6	6	NA	1	4	1	1	1	0	0	1	0	1	66106	0
1171	10020	11	2.2	1002	55.5	3	1	9	1	3	2	6	2	5	0.4	0.99907134489456	46986	0
10846	10846	4	4	3615.33333333333	3012	13	1	3	1	0	1	13	1	1	1	1	52988	0
7516	15117	178	17.8	85.406779661017	15	18.6	1	3	1	55	4	186	10	10	1	0.999987116401142	94622	0
2173	2173	18	1.38461538461538	127.823529411765	84	2	1	10	1	0	3	2	1	13	0.0769230769230769	0.0287000185194596	126118	0
2418	2418	53	1.60606060606061	46.5	28.5	2.83333333333333	1	9	1	6	5	17	6	33	0.181818181818182	0.291064673493168	20753	0
1974	9839	8	4	1405.57142857143	32	8	1	3	1	1	1	8	1	2	0.5	0.96196416334809	51288	0
21434	21434	270	15.8823529411765	79.6802973977695	46	16.3125	1	3	1	24	4	261	16	17	0.941176470588235	0.250110639038811	83012	0
3970	3970	39	3.25	104.473684210526	22.5	4	1	3	1	9	2	48	12	12	1	0.931183587354506	92098	0
4583	4583	2	1	4583	4583	1.5	1	1	1	0	2	3	2	2	1	1	3218	0
0	9215	2	1	9215	9215	NA	0.5	1	1	0	2	0	0	2	0	1	8966	0
715	11854	7	1	1975.66666666667	150	NA	1	3	1	0	3	0	0	7	0	0.999999925446466	51327	0
NA	0	1	1	NA	NA	5	1	9	1	NA	1	5	1	1	1	1	137537	0
0	13316	2	2	13316	13316	NA	1	3	1	0	1	0	0	1	0	1	91938	0
8205	8205	36	18	234.428571428571	35	23.5	1	1	1	3	2	47	2	2	1	1	70238	0
2720	2720	7	1.16666666666667	453.333333333333	328.5	NA	1	7	1	0	2	0	0	6	0	0.999999981596834	96027	0
12112	12112	136	2.83333333333333	89.7185185185185	43	6.45454545454545	1	3	1	10	4	71	11	48	0.229166666666667	0.999822775153113	100865	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	124207	0
6320	6320	7	2.33333333333333	1053.33333333333	11	1	1	9	1	2	3	1	1	3	0.333333333333333	0.999999991871128	90633	0
9	9	2	2	9	9	2	1	3	1	1	1	2	1	1	1	1	104002	0
501	501	8	4	71.5714285714286	53	4	1	7	1	0	1	4	1	2	0.5	0.142381010777913	89771	0
NA	0	1	1	NA	NA	NA	NA	4	1	NA	0	0	0	1	0	1	2063	0
3529	3529	20	2.85714285714286	185.736842105263	21	5.85714285714286	1	9	1	4	3	41	7	7	1	0.997845500041166	131406	0
8843	8843	29	4.83333333333333	315.821428571429	72.5	8	1	9	1	1	2	16	2	6	0.333333333333333	0.999999996528571	128304	0
3718	3718	53	3.3125	71.5	35.5	10	1	3	1	3	4	30	3	16	0.1875	0.96664755148353	100417	0
7031	20322	49	16.3333333333333	423.375	25.5	22.5	1	3	1	6	1	45	2	3	0.666666666666667	0.999999999623305	89044	0
2465	15199	51	2.125	303.98	38.5	4	1	3	1	5	4	24	6	24	0.25	0.999999999999885	23389	0
433	433	2	1	433	433	NA	NA	3	1	0	0	0	0	2	0	1	127026	0
4169	23931	80	3.63636363636364	302.924050632911	27	5.40909090909091	1	3	1	9	7	119	22	22	1	1	131298	0
14199	23842	107	5.09523809523809	224.924528301887	49	6.85714285714286	1	3	1	4	2	96	14	21	0.666666666666667	0.999990934452728	119286	0
41	41	2	2	41	41	NA	1	1	1	0	1	0	0	1	0	1	34887	0
2193	16743	5	2.5	4185.75	1090	1	1	9	1	0	1	1	1	2	0.5	1	82277	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	35267	0
136	11957	4	1.33333333333333	3985.66666666667	79	1	1	9	1	0	1	1	1	3	0.333333333333333	1	55951	0
2749	2749	42	42	67.0487804878049	46	38	1	3	1	0	1	38	1	1	1	0.943866711205614	22318	0
12377	20130	10	3.33333333333333	2236.66666666667	87	2.66666666666667	1	3	1	0	2	8	3	3	1	0.3430793470547	54292	0
8571	20904	69	7.66666666666667	307.411764705882	58	11.2	1	3	1	9	5	56	5	9	0.555555555555556	0.999999999999675	40056	0
3	3	2	2	3	3	NA	1	4	1	1	1	0	0	1	0	1	34021	0
2074	2074	13	2.6	172.833333333333	120	3	1	3	1	2	1	3	1	5	0.2	0.98432239004765	71613	0
1664	1664	15	3.75	118.857142857143	102.5	15.5	1	4	1	0	1	31	2	4	0.5	0.999449278042161	83187	0
606	606	18	2.57142857142857	35.6470588235294	23	3.57142857142857	0.857142857142857	9	1	2	4	25	7	7	1	0.863526815475173	34468	0
3104	21024	9	1.5	2628	20	2	0.25	3	1	0	3	2	1	6	0.166666666666667	0.955057201030467	131061	0
11893	11893	73	4.05555555555556	165.180555555556	107.5	13.2	0.0769230769230769	3	1	0	5	66	5	18	0.277777777777778	0.454472317643439	80326	0
23956	23956	503	12.2682926829268	47.7211155378486	16	16.8823529411765	0.027027027027027	3	2	154	6	287	17	41	0.414634146341463	0.888990046472135	35505	0
289	289	4	4	96.3333333333333	62	NA	1	3	1	0	1	0	0	1	0	1	58331	0
22660	22660	424	15.7037037037037	53.5697399527187	23	21.0740740740741	0.962962962962963	1	2	92	5	569	27	27	1	1	141576	0
0	14480	2	2	14480	14480	2	1	9	1	0	1	2	1	1	1	1	286	0
1284	1284	72	72	18.0845070422535	11	30	1	1	1	32	1	30	1	1	1	0.969587572439773	61725	0
NA	0	1	1	NA	NA	2	1	3	1	NA	1	2	1	1	1	1	120532	0
4864	21809	34	2.42857142857143	660.878787878788	107	9	1	9	1	1	3	9	1	14	0.0714285714285714	0.98391957097678	74061	0
NA	0	1	1	NA	NA	4	1	3	1	NA	1	4	1	1	1	1	74567	0
13649	13649	45	4.09090909090909	310.204545454545	62	4.3	0.7	1	1	2	5	43	10	11	0.909090909090909	0.999950990817155	4283	0
1907	1907	30	3.75	65.7586206896552	20	5.4	1	3	1	5	2	27	5	8	0.625	0.987595876703258	21225	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	25262	0
2657	2657	23	4.6	120.772727272727	45	8.5	0.2	3	1	2	2	17	2	5	0.4	0.530592422408231	46052	0
12876	12876	6	6	2575.2	3589	5	1	3	1	0	1	5	1	1	1	1	74274	0
21020	21020	66	4.71428571428571	323.384615384615	23	6.57142857142857	1	3	1	6	3	92	14	14	1	0.810572054208594	60159	0
7	16607	3	1.5	8303.5	8303.5	1.5	0.5	9	1	1	2	3	2	2	1	1	65814	0
22296	22296	22	5.5	1061.71428571429	248	8.66666666666667	1	9	1	3	2	26	3	4	0.75	0.628406761011371	17171	0
97	97	2	1	97	97	3.5	0.5	9	1	0	2	7	2	2	1	1	65070	0
2116	13661	7	2.33333333333333	2276.83333333333	25	2.5	1	1	1	0	1	5	2	3	0.666666666666667	0.999998320436573	94824	0
10851	22572	48	9.6	480.255319148936	101	10	1	3	1	1	2	50	5	5	1	0.999953309019898	66710	0
7138	17410	20	1.17647058823529	916.315789473684	118	1	1	3	1	1	2	2	2	17	0.117647058823529	0.981401889288611	1371	0
0	8761	2	1	8761	8761	1	1	3	1	0	1	1	1	2	0.5	1	1145	0
10203	10203	30	2.30769230769231	351.827586206897	79	3.75	1	7	2	0	4	45	12	13	0.923076923076923	0.983715496310084	105408	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	23385	0
1477	1477	9	1.8	184.625	84	2.2	1	3	1	1	1	11	5	5	1	0.788254220048388	65351	0
23892	23892	78	3.9	310.285714285714	125	10.8	1	3	2	7	2	54	5	20	0.25	0.969356060236381	41191	0
11502	11502	33	6.6	359.4375	110.5	7.25	1	7	1	1	4	29	4	5	0.8	0.999788079459565	106278	0
14481	14481	67	6.09090909090909	219.409090909091	27	7.5	0.8	1	2	20	3	75	10	11	0.909090909090909	0.731995124717393	64986	0
6324	6324	6	3	1264.8	148	3.5	1	3	1	0	1	7	2	2	1	0.964383515134906	124025	0
4579	4579	69	3.28571428571429	67.3382352941177	34	6.83333333333333	1	3	1	10	6	41	6	21	0.285714285714286	0.0219729416487743	113059	0
1804	1804	22	2.44444444444444	85.9047619047619	2	4.25	0.333333333333333	1	1	12	5	17	4	9	0.444444444444444	0.998778918849043	100515	0
NA	0	1	1	NA	NA	NA	NA	10	1	NA	0	0	0	1	0	1	104944	0
13119	23949	23	11.5	1088.59090909091	360	11.5	1	3	1	1	2	23	2	2	1	0.999334684881199	15848	0
11798	21323	15	2.5	1523.07142857143	84.5	3	1	3	1	1	3	12	4	6	0.666666666666667	0.667050306883408	62340	0
16462	16462	104	3.58620689655172	159.825242718447	29	6.75	1	4	1	14	5	54	8	29	0.275862068965517	0.970753269696897	63659	0
3630	3630	72	12	51.1267605633803	39	30.6	0.5	3	1	5	4	153	5	6	0.833333333333333	0.562905988959087	67346	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	45678	0
15970	15970	45	15	362.954545454545	72.5	14.3333333333333	1	3	1	5	2	43	3	3	1	0.982000714487626	82877	0
13	13	2	1	13	13	1	1	3	1	0	1	1	1	2	0.5	1	66098	0
3962	23958	114	14.25	212.017699115044	23	12.125	0.875	3	1	19	3	97	8	8	1	1	43035	0
854	854	12	4	77.6363636363636	60	4	1	3	1	2	1	8	2	3	0.666666666666667	0.829013185262189	35696	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	117795	0
3533	11577	4	2	3859	3394	2	1	1	1	0	1	2	1	2	0.5	1	67601	0
676	676	5	1	169	75.5	1	1	10	1	0	1	1	1	5	0.2	1	85695	0
15024	23834	34	8.5	722.242424242424	23	5.33333333333333	1	3	1	9	2	16	3	4	0.75	0.848566593301702	40057	0
3380	3380	14	4.66666666666667	260	104	6.33333333333333	1	3	1	2	2	19	3	3	1	0.82154169109671	79735	0
12365	20071	52	3.71428571428571	393.549019607843	48	5	0.214285714285714	1	2	1	5	50	10	14	0.714285714285714	0.849575734053714	8128	0
22735	22735	24	8	988.478260869565	603	13.5	1	3	1	1	2	27	2	3	0.666666666666667	0.11175595979688	52725	0
2401	2401	3	3	1200.5	1200.5	3	1	9	1	1	1	3	1	1	1	1	123686	0
6801	6801	3	3	3400.5	3400.5	4	1	3	1	0	1	4	1	1	1	1	59525	0
3519	12607	25	2.08333333333333	525.291666666667	86.5	6	1	3	1	0	3	6	1	12	0.0833333333333333	0.999999999998424	53355	0
23866	23866	82	9.11111111111111	294.641975308642	130	15.75	1	3	1	6	3	63	4	9	0.444444444444444	0.891959237517381	26718	0
15777	15777	271	5.31372549019608	58.4333333333333	23	7.66	0.980392156862745	3	1	12	5	383	50	51	0.980392156862745	0.999370868826964	132684	0
48	48	3	1	24	24	NA	1	3	1	0	1	0	0	3	0	1	23466	0
338	338	3	3	169	169	3	1	3	1	0	1	3	1	1	1	1	48186	0
64	9631	4	2	3210.33333333333	37	2.5	1	3	1	0	2	5	2	2	1	1	74152	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	21235	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	106044	0
3176	21378	9	1.8	2672.25	186.5	1.5	0.25	1	2	0	2	3	2	5	0.4	0.963718065787157	10483	0
16190	16190	7	3.5	2698.33333333333	2654	1	1	3	1	0	1	1	1	2	0.5	0.754739868721408	44638	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	14315	0
18609	18609	49	6.125	387.6875	47	7.57142857142857	1	9	1	6	4	53	7	8	0.875	0.995658794032791	40680	0
6199	23813	205	6.83333333333333	116.730392156863	18	7.76	0.5	9	1	57	5	194	25	30	0.833333333333333	0.183586866192133	141586	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	59205	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	25766	0
7564	21964	88	5.5	252.459770114943	36	9.6	1	3	1	18	4	48	5	16	0.3125	1	103707	0
18299	18299	21	3	914.95	53	3.42857142857143	1	3	1	2	3	24	7	7	1	0.711524910085641	9664	0
13455	21239	39	19.5	558.921052631579	85	22.5	0.5	1	2	4	2	45	2	2	1	0.974238047621431	24011	0
3970	3970	56	18.6666666666667	72.1818181818182	70	22.6666666666667	1	4	1	1	2	68	3	3	1	0.442086129141903	21846	0
6553	15239	8	8	2177	207	10	1	3	1	0	1	10	1	1	1	0.304806812404705	129078	0
2910	2910	43	10.75	69.2857142857143	28.5	9.75	1	3	1	9	2	39	4	4	1	0.99275389467869	91081	0
18489	18489	189	31.5	98.3457446808511	42	22.3333333333333	1	3	1	8	2	134	6	6	1	0.999999950629019	46941	0
4225	4225	105	4.77272727272727	40.625	13	7.72727272727273	0.954545454545455	9	1	34	4	170	22	22	1	0.999622228815521	54583	0
1498	20992	16	8	1399.46666666667	48	9	1	9	1	1	1	9	1	2	0.5	0.998709781412941	114140	0
137	137	6	1.2	27.4	7	1	1	1	1	3	4	2	2	5	0.4	1	36993	0
1756	1756	2	2	1756	1756	1	1	3	1	0	1	1	1	1	1	1	130095	0
2206	20977	9	1.8	2622.125	51.5	2	1	4	1	0	2	6	3	5	0.6	0.982802758926982	7117	0
375	375	5	2.5	93.75	58.5	5.5	1	10	1	0	2	11	2	2	1	1	141584	0
6095	6095	46	3.53846153846154	135.444444444444	89	4.45454545454545	0.538461538461538	1	1	1	6	49	11	13	0.846153846153846	0.53998452399193	1761	0
5860	5860	7	3.5	976.666666666667	34	3.5	1	3	1	1	1	7	2	2	1	0.999999999984361	100924	0
9035	23931	6	1	4786.2	3094	1.5	1	1	1	0	1	3	2	6	0.333333333333333	1	78945	0
9739	23948	118	2.8780487804878	204.683760683761	24	5.51851851851852	0.931034482758621	9	1	14	5	149	27	41	0.658536585365854	1	131504	0
167	167	2	2	167	167	2	1	3	1	0	1	2	1	1	1	1	1563	0
23922	23922	34	2.61538461538462	724.909090909091	108	7.30769230769231	1	1	1	1	3	95	13	13	1	0.847398544693943	51022	0
NA	0	1	1	NA	NA	NA	NA	1	1	NA	0	0	0	1	0	1	40029	0
6432	18551	14	1.4	1427	126	1.5	1	9	1	1	3	3	2	10	0.2	0.998304528757448	96356	0
6378	6378	60	3.75	108.101694915254	75	11.3333333333333	1	3	1	0	5	34	3	16	0.1875	0.975491701165526	84501	0
12741	23384	37	5.28571428571429	649.555555555556	15	8.75	1	3	1	13	4	35	4	7	0.571428571428571	0.995046295819335	51210	0
10887	20679	19	4.75	1148.83333333333	99	5.75	0.5	1	1	2	3	23	4	4	1	0.692882681722367	16693	0
0	13924	2	2	13924	13924	1	1	9	1	0	1	1	1	1	1	1	50951	0
2783	20599	8	4	2942.71428571429	175	5	1	3	1	2	1	5	1	2	0.5	0.979137542565872	31461	0
14244	23496	280	4.24242424242424	84.2150537634409	35	10.0869565217391	1	3	1	16	5	232	23	66	0.348484848484849	1	67075	0
582	13176	10	2.5	1464	92	4.5	1	1	1	1	2	9	2	4	0.5	0.933603576369992	9749	0
11213	23906	259	3.98461538461538	92.6589147286822	26.5	9.92857142857143	1	7	1	58	5	139	14	65	0.215384615384615	0.581555730334951	98634	0
8308	8308	204	3.77777777777778	40.9261083743842	31	7.5625	1	3	1	19	6	121	16	54	0.296296296296296	0.879673762916354	121138	0
2468	19947	47	15.6666666666667	433.630434782609	12	14	0.5	1	2	18	2	28	2	3	0.666666666666667	0.999999999999999	61935	0
1265	1265	27	13.5	48.6538461538462	43.5	15.5	1	1	1	1	1	31	2	2	1	0.949145604202768	50147	0
3723	3723	5	5	930.75	116	5	1	3	1	0	1	5	1	1	1	1	17891	0
2560	2560	9	3	320	72.5	6	0.666666666666667	3	1	0	2	12	2	3	0.666666666666667	0.848668467955453	67789	0
17969	17969	221	31.5714285714286	81.6772727272727	54	44.8	0.142857142857143	4	1	48	4	224	5	7	0.714285714285714	0.987598830351787	11921	0
1326	10575	30	30	364.655172413793	32	21	1	3	1	1	1	21	1	1	1	0.999999808271271	87863	0
5163	17538	35	17.5	515.823529411765	71.5	22	1	1	2	0	2	44	2	2	1	0.999999999997482	9911	0
14980	23900	123	2.51020408163265	195.901639344262	31.5	3	1	1	2	27	4	21	7	49	0.142857142857143	0.999733893802884	15371	0
2161	2161	38	3.16666666666667	58.4054054054054	28	8.41666666666667	1	9	1	6	5	101	12	12	1	0.962603165385716	45982	0
6692	15992	36	9	456.914285714286	71	11	1	1	1	2	2	44	4	4	1	0.999981177691657	117146	0
3626	3626	33	11	113.3125	47.5	11	1	4	1	1	1	33	3	3	1	0.999880143696591	783	0
23013	23013	193	11.3529411764706	119.859375	16	18.5	1	9	1	37	4	148	8	17	0.470588235294118	0.224151323053283	112530	0
1047	23585	3	3	11792.5	11792.5	3	1	1	1	0	1	3	1	1	1	1	30792	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	29608	0
12921	12921	79	13.1666666666667	165.653846153846	96.5	15.5	1	3	1	1	2	93	6	6	1	0.999999999955023	76259	0
46	12387	4	2	4129	33	4.5	1	3	1	0	2	9	2	2	1	1	104627	0
1245	1245	56	56	22.6363636363636	10	NA	1	3	1	27	1	0	0	1	0	0.378852757817392	52998	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	141591	0
1613	23938	20	2.5	1259.89473684211	52	13	1	9	1	3	4	13	1	8	0.125	0.99858010062734	100784	0
18	18	2	2	18	18	2	1	3	1	0	1	2	1	1	1	1	124864	0
195	13640	6	6	2728	51	11	1	9	1	0	1	11	1	1	1	1	21847	0
1998	23854	39	2.6	627.736842105263	16	1.5	1	3	1	14	4	3	2	15	0.133333333333333	0.999999999994593	45808	0
